order_id,customer_id,order_value,is_fraud,fraud_prob,ood_score,decision,reason,expected_cost
ORD-00000910,CUST-03473,40.22,0,0.007682273427709542,-0.027645380464806357,HUMAN_REVIEW,OOD (Score: -0.028),50.0
ORD-00000911,CUST-03698,206.28,0,0.601171458006105,-0.07956237714372072,HUMAN_REVIEW,OOD (Score: -0.080),50.0
ORD-00000912,CUST-08741,198.97,0,0.012071311619564637,0.01580843370086743,APPROVE,L=2|R=198|H=50,2.4018288729447757
ORD-00000913,CUST-02765,53.72,0,0.006180270751524947,-0.03289389826693612,HUMAN_REVIEW,OOD (Score: -0.033),50.0
ORD-00000914,CUST-08112,77.28,0,0.005411612497124466,-0.060767368567359537,HUMAN_REVIEW,OOD (Score: -0.061),50.0
ORD-00000915,CUST-04618,277.19,0,0.001564945226917058,-0.043929497982860166,HUMAN_REVIEW,OOD (Score: -0.044),50.0
ORD-00000916,CUST-09384,98.1,0,0.012071311619564637,0.05517505483460744,APPROVE,L=1|R=198|H=50,1.1841956698792908
ORD-00000917,CUST-01109,4.83,0,0.007682273427709542,0.01646421664550113,APPROVE,L=0|R=198|H=50,0.037105380655837086
ORD-00000918,CUST-03148,19.07,0,0.00980065068897956,0.04417036897191745,APPROVE,L=0|R=198|H=50,0.18689840863884022
ORD-00000919,CUST-00960,10.47,0,0.012071311619564637,0.028851042003284255,APPROVE,L=0|R=198|H=50,0.12638663265684175
ORD-00000920,CUST-05781,71.95,0,0.016682566043507437,0.09935851596660117,APPROVE,L=1|R=197|H=50,1.20031062683036
ORD-00000921,CUST-08671,95.58,0,0.0016420361247947454,-0.04278945686155078,HUMAN_REVIEW,OOD (Score: -0.043),50.0
ORD-00000922,CUST-04752,150.18,0,0.012071311619564637,-0.06988826070856724,HUMAN_REVIEW,OOD (Score: -0.070),50.0
ORD-00000923,CUST-07962,129.52,0,0.029941843363672272,0.08634680647692089,APPROVE,L=4|R=194|H=50,3.878067552462833
ORD-00000924,CUST-04801,43.34,0,0.00390960982093987,-0.0041594879561165365,HUMAN_REVIEW,OOD (Score: -0.004),50.0
ORD-00000925,CUST-08140,93.59,0,0.015683471724780365,0.07643273980594134,APPROVE,L=1|R=197|H=50,1.4678161187221945
ORD-00000926,CUST-01462,91.94,0,0.00980065068897956,-0.03122227436759417,HUMAN_REVIEW,OOD (Score: -0.031),50.0
ORD-00000927,CUST-05929,64.91,0,0.007682273427709542,0.04775413750743224,APPROVE,L=0|R=198|H=50,0.4986563681926264
ORD-00000928,CUST-06419,393.14,0,0.029941843363672272,0.024994480354898763,APPROVE,L=12|R=194|H=50,11.771336299994116
ORD-00000929,CUST-03005,35.94,0,0.012071311619564637,0.029760113276211808,APPROVE,L=0|R=198|H=50,0.43384293960715303
ORD-00000930,CUST-04107,113.33,0,0.006743306291559308,0.006290301970294898,APPROVE,L=1|R=199|H=50,0.7642189020224164
ORD-00000931,CUST-08157,40.07,0,0.005411612497124466,-0.012188584195184426,HUMAN_REVIEW,OOD (Score: -0.012),50.0
ORD-00000932,CUST-09024,27.78,0,0.01612829575239504,0.07426599027018627,APPROVE,L=0|R=197|H=50,0.44804405600153424
ORD-00000933,CUST-08065,31.82,0,0.007682273427709542,0.036534392219606304,APPROVE,L=0|R=198|H=50,0.24444994046971763
ORD-00000934,CUST-06949,107.93,0,0.012141416952827866,0.05259549517447898,APPROVE,L=1|R=198|H=50,1.3104231317187116
ORD-00000935,CUST-05351,27.15,0,0.012071311619564637,0.05066658735257146,APPROVE,L=0|R=198|H=50,0.3277361104711799
ORD-00000936,CUST-06143,32.52,0,0.016237742015892762,0.09155805082140805,APPROVE,L=1|R=197|H=50,0.5280513703568327
ORD-00000937,CUST-01010,181.1,0,0.012071311619564637,0.045002907203332165,APPROVE,L=2|R=198|H=50,2.186114534303156
ORD-00000938,CUST-00204,111.5,0,0.00390960982093987,-0.030406494953639562,HUMAN_REVIEW,OOD (Score: -0.030),50.0
ORD-00000939,CUST-07037,210.85,0,0.003206981351711803,-0.10882520278801544,HUMAN_REVIEW,OOD (Score: -0.109),50.0
ORD-00000940,CUST-09996,67.06,0,0.0016420361247947454,-0.09631743459018693,HUMAN_REVIEW,OOD (Score: -0.096),50.0
ORD-00000941,CUST-07710,107.11,0,0.0016420361247947454,-0.05820431252966307,HUMAN_REVIEW,OOD (Score: -0.058),50.0
ORD-00000942,CUST-01475,88.19,0,0.011224328199662044,-0.053738177520575525,HUMAN_REVIEW,OOD (Score: -0.054),50.0
ORD-00000943,CUST-04873,76.5,0,0.011508276079530274,0.04391576160418753,APPROVE,L=1|R=198|H=50,0.8803831200840659
ORD-00000944,CUST-08892,144.39,0,0.004472645360974231,-0.003483495813966675,HUMAN_REVIEW,OOD (Score: -0.003),50.0
ORD-00000945,CUST-05174,34.46,0,0.0,-0.011169728391194234,HUMAN_REVIEW,OOD (Score: -0.011),50.0
ORD-00000946,CUST-09759,59.09,0,0.014604879368297545,0.016269957674825086,APPROVE,L=1|R=197|H=50,0.863002321872702
ORD-00000947,CUST-05253,295.5,0,0.012071311619564637,0.04783112611271595,APPROVE,L=4|R=198|H=50,3.5670725835813504
ORD-00000948,CUST-02240,54.63,0,0.005411612497124466,-0.0659962472506932,HUMAN_REVIEW,OOD (Score: -0.066),50.0
ORD-00000949,CUST-07819,386.9,0,0.009098022219751494,-0.07562043319474376,HUMAN_REVIEW,OOD (Score: -0.076),50.0
ORD-00000950,CUST-02628,77.38,0,0.02494340632277038,0.10006751174910855,APPROVE,L=2|R=195|H=50,1.930120781255972
ORD-00000951,CUST-08259,205.33,0,0.006180270751524947,-0.014680466748356769,HUMAN_REVIEW,OOD (Score: -0.015),50.0
ORD-00000952,CUST-05151,69.15,0,0.001564945226917058,-0.08010880268301579,HUMAN_REVIEW,OOD (Score: -0.080),50.0
ORD-00000953,CUST-07171,26.75,0,0.012071311619564637,0.020191287196988206,APPROVE,L=0|R=198|H=50,0.32290758582335405
ORD-00000954,CUST-03794,160.09,0,0.015613366391517136,0.0812497446919026,APPROVE,L=2|R=197|H=50,2.4995438256179785
ORD-00000955,CUST-04518,73.72,0,0.006180270751524947,0.05134726938889822,APPROVE,L=0|R=199|H=50,0.4556095598024191
ORD-00000956,CUST-03311,323.97,0,0.00980065068897956,-0.017976750067724034,HUMAN_REVIEW,OOD (Score: -0.018),50.0
ORD-00000957,CUST-03728,148.67,0,0.011508276079530274,0.010797198394467244,APPROVE,L=2|R=198|H=50,1.7109354047437657
ORD-00000958,CUST-09898,64.79,0,0.015613366391517136,0.08021032956003804,APPROVE,L=1|R=197|H=50,1.0115900085063954
ORD-00000959,CUST-07624,179.75,0,0.003206981351711803,-0.035510376390991416,HUMAN_REVIEW,OOD (Score: -0.036),50.0
ORD-00000960,CUST-02084,24.11,0,0.011224328199662044,-0.03622627934373612,HUMAN_REVIEW,OOD (Score: -0.036),50.0
ORD-00000961,CUST-00295,101.93,0,0.0016420361247947454,-0.08833187000077125,HUMAN_REVIEW,OOD (Score: -0.088),50.0
ORD-00000962,CUST-01269,193.65,0,0.012071311619564637,0.04057786227073712,APPROVE,L=2|R=198|H=50,2.337609495128692
ORD-00000963,CUST-04661,62.98,0,0.011508276079530274,0.041716539765084215,APPROVE,L=1|R=198|H=50,0.7247912274888166
ORD-00000964,CUST-01233,59.95,0,0.004145948487862038,-0.047525807060420866,HUMAN_REVIEW,OOD (Score: -0.048),50.0
ORD-00000965,CUST-05569,20.42,0,0.003206981351711803,-0.009463193152010163,HUMAN_REVIEW,OOD (Score: -0.009),50.0
ORD-00000966,CUST-09894,284.63,0,0.012071311619564637,-0.034642011800790073,HUMAN_REVIEW,OOD (Score: -0.035),50.0
ORD-00000967,CUST-00172,91.34,0,0.00980065068897956,0.0112549552616647,APPROVE,L=1|R=198|H=50,0.8951914339313931
ORD-00000968,CUST-00091,119.97,0,0.024168677477866097,0.0994787844752546,APPROVE,L=3|R=195|H=50,2.8995162370195957
ORD-00000969,CUST-01433,140.12,0,0.004472645360974231,0.016916959283332367,APPROVE,L=1|R=199|H=50,0.6267070679797093
ORD-00000970,CUST-07462,134.25,0,0.013787529488546738,0.0025618504619323024,APPROVE,L=2|R=197|H=50,1.8509758338373996
ORD-00000971,CUST-03818,156.2,0,0.012071311619564637,-0.08837543924474,HUMAN_REVIEW,OOD (Score: -0.088),50.0
ORD-00000972,CUST-08888,217.88,0,0.004145948487862038,-0.00672924384274709,HUMAN_REVIEW,OOD (Score: -0.007),50.0
ORD-00000973,CUST-08831,136.22,0,0.009098022219751494,-0.05078009676232165,HUMAN_REVIEW,OOD (Score: -0.051),50.0
ORD-00000974,CUST-07743,38.66,0,0.001564945226917058,-0.003597273019036562,HUMAN_REVIEW,OOD (Score: -0.004),50.0
ORD-00000975,CUST-09019,47.36,0,0.014534774035034316,0.04974480314783514,APPROVE,L=1|R=197|H=50,0.6883668982992251
ORD-00000976,CUST-00283,60.7,0,0.007682273427709542,-0.014227627627021455,HUMAN_REVIEW,OOD (Score: -0.014),50.0
ORD-00000977,CUST-07738,49.44,0,0.012141416952827866,0.09642587694268645,APPROVE,L=1|R=198|H=50,0.6002716541478097
ORD-00000978,CUST-02025,157.69,0,0.012071311619564637,0.08754152117691621,APPROVE,L=2|R=198|H=50,1.9035251292891475
ORD-00000979,CUST-00564,67.03,0,0.012071311619564637,0.03906476007615162,APPROVE,L=1|R=198|H=50,0.8091400178594176
ORD-00000980,CUST-04764,163.56,0,0.012071311619564637,0.006715339893869743,APPROVE,L=2|R=198|H=50,1.974383728495992
ORD-00000981,CUST-02631,44.92,0,0.008534986679717131,-0.0669255108371688,HUMAN_REVIEW,OOD (Score: -0.067),50.0
ORD-00000982,CUST-06816,353.26,0,0.01612829575239504,0.010052247860511676,APPROVE,L=6|R=197|H=50,5.697481757491071
ORD-00000983,CUST-06006,53.33,0,0.011224328199662044,-0.04391421967837328,HUMAN_REVIEW,OOD (Score: -0.044),50.0
ORD-00000984,CUST-05121,68.99,0,0.012071311619564637,-0.0664445485720625,HUMAN_REVIEW,OOD (Score: -0.066),50.0
ORD-00000985,CUST-08239,231.2,0,0.0048485769570901045,-0.05924860678118382,HUMAN_REVIEW,OOD (Score: -0.059),50.0
ORD-00000986,CUST-08315,105.07,0,0.01928718855963438,0.08628718240029398,APPROVE,L=2|R=196|H=50,2.0265049019607844
ORD-00000987,CUST-07258,67.08,0,0.003144038800979342,-0.035795113828038905,HUMAN_REVIEW,OOD (Score: -0.036),50.0
ORD-00000988,CUST-08565,85.1,0,0.0025810032609449806,-0.055017126175390785,HUMAN_REVIEW,OOD (Score: -0.055),50.0
ORD-00000989,CUST-03574,100.47,0,0.01645820056968465,0.10256983538705106,APPROVE,L=2|R=197|H=50,1.6535554112362167
ORD-00000990,CUST-00726,61.19,0,0.012071311619564637,-0.017244385666735584,HUMAN_REVIEW,OOD (Score: -0.017),50.0
ORD-00000991,CUST-04433,47.91,0,0.016237742015892762,0.09340167010444822,APPROVE,L=1|R=197|H=50,0.7779502199814222
ORD-00000992,CUST-02359,103.62,0,0.00390960982093987,-0.04884982225824319,HUMAN_REVIEW,OOD (Score: -0.049),50.0
ORD-00000993,CUST-04608,22.71,1,0.047578527667023245,-0.10495256507212636,HUMAN_REVIEW,OOD (Score: -0.105),50.0
ORD-00000994,CUST-05613,17.67,0,0.0092376151489452,-0.04400664714571256,HUMAN_REVIEW,OOD (Score: -0.044),50.0
ORD-00000995,CUST-03045,39.85,0,0.012071311619564637,-0.0016961533595382106,HUMAN_REVIEW,OOD (Score: -0.002),50.0
ORD-00000996,CUST-04164,134.47,0,0.012071311619564637,0.004598689439625381,APPROVE,L=2|R=198|H=50,1.6232292734828566
ORD-00000997,CUST-09865,82.16,0,0.012071311619564637,0.09071482408722165,APPROVE,L=1|R=198|H=50,0.9917789626634306
ORD-00000998,CUST-05398,425.57,0,0.16748602274918065,0.024018194973223717,HUMAN_REVIEW,L=71|R=167|H=50,50.0
ORD-00000999,CUST-08980,353.94,0,0.00980065068897956,-0.08855398231087086,HUMAN_REVIEW,OOD (Score: -0.089),50.0
ORD-00001000,CUST-02464,41.6,0,0.007682273427709542,0.04598701930491411,APPROVE,L=0|R=198|H=50,0.31958257459271694
ORD-00001001,CUST-04353,30.23,0,0.00980065068897956,0.005643278444094124,APPROVE,L=0|R=198|H=50,0.2962736703278521
ORD-00001002,CUST-03422,34.47,0,0.012071311619564637,-0.09430041558129587,HUMAN_REVIEW,OOD (Score: -0.094),50.0
ORD-00001003,CUST-02544,255.46,0,0.010145735843179222,0.03659734215907129,APPROVE,L=3|R=198|H=50,2.591829678498564
ORD-00001004,CUST-06161,321.08,0,0.012071311619564637,-0.10855601988121677,HUMAN_REVIEW,OOD (Score: -0.109),50.0
ORD-00001005,CUST-08743,216.26,0,0.0048485769570901045,-0.0320134180734456,HUMAN_REVIEW,OOD (Score: -0.032),50.0
ORD-00001006,CUST-08132,94.08,0,0.014534774035034316,0.05612885032334053,APPROVE,L=1|R=197|H=50,1.3674315412160285
ORD-00001007,CUST-01064,79.29,0,0.012141416952827866,0.01673692923454273,APPROVE,L=1|R=198|H=50,0.9626929501897216
ORD-00001008,CUST-00477,92.18,0,0.00980065068897956,-0.030851074077483887,HUMAN_REVIEW,OOD (Score: -0.031),50.0
ORD-00001009,CUST-05077,86.24,0,0.014604879368297545,0.03258917488476676,APPROVE,L=1|R=197|H=50,1.2595247967219803
ORD-00001010,CUST-01784,57.74,0,0.009866239954735529,-0.14112556667883924,HUMAN_REVIEW,OOD (Score: -0.141),50.0
ORD-00001011,CUST-05242,125.66,0,0.004145948487862038,-0.07930344623175611,HUMAN_REVIEW,OOD (Score: -0.079),50.0
ORD-00001012,CUST-03031,39.4,0,0.003206981351711803,-0.0290633885880911,HUMAN_REVIEW,OOD (Score: -0.029),50.0
ORD-00001013,CUST-09995,114.28,0,0.00980065068897956,0.04846825678105948,APPROVE,L=1|R=198|H=50,1.1200183607365841
ORD-00001014,CUST-01854,87.06,0,0.015683471724780365,0.09959301578285795,APPROVE,L=1|R=197|H=50,1.3654030483593786
ORD-00001015,CUST-09537,224.45,0,0.005411612497124466,-0.02660957419643495,HUMAN_REVIEW,OOD (Score: -0.027),50.0
ORD-00001016,CUST-08535,202.08,0,0.012071311619564637,0.06591726601846404,APPROVE,L=2|R=198|H=50,2.439370652081622
ORD-00001017,CUST-03603,50.16,0,0.016903024597299324,0.09666994212905416,APPROVE,L=1|R=197|H=50,0.847855713800534
ORD-00001018,CUST-00243,56.95,0,0.00980065068897956,-0.02678368227890837,HUMAN_REVIEW,OOD (Score: -0.027),50.0
ORD-00001019,CUST-09464,230.6,0,0.001564945226917058,-0.06607804555703911,HUMAN_REVIEW,OOD (Score: -0.066),50.0
ORD-00001020,CUST-08923,111.76,0,0.0016420361247947454,-0.06348790382372582,HUMAN_REVIEW,OOD (Score: -0.063),50.0
ORD-00001021,CUST-09144,161.78,0,0.0025810032609449806,-0.07349306943371936,HUMAN_REVIEW,OOD (Score: -0.073),50.0
ORD-00001022,CUST-03862,76.27,0,0.015613366391517136,0.025941831784118075,APPROVE,L=1|R=197|H=50,1.190831454681012
ORD-00001023,CUST-06705,24.08,0,0.003206981351711803,-0.04390007169668031,HUMAN_REVIEW,OOD (Score: -0.044),50.0
ORD-00001024,CUST-06578,176.13,0,0.012071311619564637,0.08192494964131697,APPROVE,L=2|R=198|H=50,2.1261201155539196
ORD-00001025,CUST-01866,82.82,1,0.014746039468954806,0.09655013222464992,APPROVE,L=1|R=197|H=50,1.221266988818837
ORD-00001026,CUST-04975,193.95,0,0.012071311619564637,0.04504245939093465,APPROVE,L=2|R=198|H=50,2.3412308886145614
ORD-00001027,CUST-09212,116.23,0,0.014604879368297545,0.011215632458436375,APPROVE,L=2|R=197|H=50,1.6975251289772237
ORD-00001028,CUST-02047,321.84,0,0.012071311619564637,0.0608629906493377,APPROVE,L=4|R=198|H=50,3.8850309316406824
ORD-00001029,CUST-04979,319.79,0,0.0048485769570901045,-0.046228342047270665,HUMAN_REVIEW,OOD (Score: -0.046),50.0
ORD-00001030,CUST-06621,40.68,0,0.0,-0.051285712125172855,HUMAN_REVIEW,OOD (Score: -0.051),50.0
ORD-00001031,CUST-01316,51.37,0,0.016058190419131813,0.07889118573333598,APPROVE,L=1|R=197|H=50,0.8249092418308012
ORD-00001032,CUST-08201,122.22,0,0.0016420361247947454,-0.04059617011046168,HUMAN_REVIEW,OOD (Score: -0.041),50.0
ORD-00001033,CUST-03603,128.5,0,0.012071311619564637,0.038972109677957945,APPROVE,L=2|R=198|H=50,1.5511635431140558
ORD-00001034,CUST-06939,33.78,0,0.01612829575239504,0.042837860645328574,APPROVE,L=1|R=197|H=50,0.5448138305159045
ORD-00001035,CUST-05281,161.49,0,0.012071311619564637,0.02160156486580489,APPROVE,L=2|R=198|H=50,1.9493961134434934
ORD-00001036,CUST-03367,159.87,0,0.0048485769570901045,0.015351498383943452,APPROVE,L=1|R=199|H=50,0.7751419981299951
ORD-00001037,CUST-08383,52.17,1,0.00980065068897956,-0.019389032532544315,HUMAN_REVIEW,OOD (Score: -0.019),50.0
ORD-00001038,CUST-02854,332.1,0,0.011508276079530274,-0.0036527423067163056,HUMAN_REVIEW,OOD (Score: -0.004),50.0
ORD-00001039,CUST-01324,45.37,0,0.003206981351711803,-0.07742099593669283,HUMAN_REVIEW,OOD (Score: -0.077),50.0
ORD-00001040,CUST-00065,240.26,0,0.014534774035034316,0.014605643246219546,APPROVE,L=3|R=197|H=50,3.4921248096573447
ORD-00001041,CUST-07213,47.33,0,0.012071311619564637,0.05622809538230389,APPROVE,L=1|R=198|H=50,0.5713351789539942
ORD-00001042,CUST-06135,300.32,0,0.014534774035034316,0.0007568236657126137,APPROVE,L=4|R=197|H=50,4.365083338201505
ORD-00001043,CUST-01842,9.77,0,0.012141416952827866,0.06546854118996515,APPROVE,L=0|R=198|H=50,0.11862164362912825
ORD-00001044,CUST-06870,243.62,0,0.012071311619564637,0.05094560625037281,APPROVE,L=3|R=198|H=50,2.940812936758337
ORD-00001045,CUST-09060,355.65,0,0.003206981351711803,-0.06722686743812556,HUMAN_REVIEW,OOD (Score: -0.067),50.0
ORD-00001046,CUST-02473,155.09,0,0.012071311619564637,0.04542277055273375,APPROVE,L=2|R=198|H=50,1.8721397190782796
ORD-00001047,CUST-00451,36.91,0,0.00980065068897956,0.07236795611003166,APPROVE,L=0|R=198|H=50,0.36174201693023555
ORD-00001048,CUST-03786,113.78,0,0.01612829575239504,0.055436763039891646,APPROVE,L=2|R=197|H=50,1.8350774907075076
ORD-00001049,CUST-06035,33.91,0,0.0025810032609449806,-0.07828350695303321,HUMAN_REVIEW,OOD (Score: -0.078),50.0
ORD-00001050,CUST-05006,95.74,0,0.03798222508914333,0.1072556310106082,APPROVE,L=4|R=192|H=50,3.6364182300345824
ORD-00001051,CUST-06585,96.32,0,0.0048485769570901045,-0.0703381935926305,HUMAN_REVIEW,OOD (Score: -0.070),50.0
ORD-00001052,CUST-06988,133.93,0,0.004145948487862038,-0.03604563461554111,HUMAN_REVIEW,OOD (Score: -0.036),50.0
ORD-00001053,CUST-07489,71.7,0,0.016058190419131813,0.06179452956878684,APPROVE,L=1|R=197|H=50,1.151372253051751
ORD-00001054,CUST-09021,25.65,0,0.014604879368297545,0.05585215481771938,APPROVE,L=0|R=197|H=50,0.374615155796832
ORD-00001055,CUST-08372,122.91,0,0.012071311619564637,-0.08308606503420146,HUMAN_REVIEW,OOD (Score: -0.083),50.0
ORD-00001056,CUST-07317,58.67,0,0.00980065068897956,-0.022076114134793823,HUMAN_REVIEW,OOD (Score: -0.022),50.0
ORD-00001057,CUST-01949,26.35,0,0.0016420361247947454,-0.06647433245896595,HUMAN_REVIEW,OOD (Score: -0.066),50.0
ORD-00001058,CUST-05686,86.32,0,0.012071311619564637,0.005277167312230047,APPROVE,L=1|R=198|H=50,1.0419956190008193
ORD-00001059,CUST-03074,166.48,0,0.005411612497124466,-0.06757947993727675,HUMAN_REVIEW,OOD (Score: -0.068),50.0
ORD-00001060,CUST-02102,137.57,0,0.0025810032609449806,-0.07949605837354412,HUMAN_REVIEW,OOD (Score: -0.079),50.0
ORD-00001061,CUST-07666,72.17,0,0.014675934135691578,0.057153397840194964,APPROVE,L=1|R=197|H=50,1.0591621665728612
ORD-00001062,CUST-06796,100.3,0,0.009098022219751494,0.022080354470082608,APPROVE,L=1|R=198|H=50,0.9125316286410748
ORD-00001063,CUST-02703,190.78,0,0.012071311619564637,0.06808280289994323,APPROVE,L=2|R=198|H=50,2.3029648307805415
ORD-00001064,CUST-04047,26.47,0,0.0025810032609449806,-0.07427810897695752,HUMAN_REVIEW,OOD (Score: -0.074),50.0
ORD-00001065,CUST-04508,124.42,0,0.016903024597299324,0.08671318575939835,APPROVE,L=2|R=197|H=50,2.103074320395982
ORD-00001066,CUST-08488,46.13,0,0.012071311619564637,0.010995533953693681,APPROVE,L=1|R=198|H=50,0.5568496050105167
ORD-00001067,CUST-05778,99.04,0,0.0025810032609449806,-0.029448763288731028,HUMAN_REVIEW,OOD (Score: -0.029),50.0
ORD-00001068,CUST-01743,485.45,0,0.0025810032609449806,-0.09184755907820552,HUMAN_REVIEW,OOD (Score: -0.092),50.0
ORD-00001069,CUST-08248,391.15,1,0.05104463437796772,-0.07400665534953987,HUMAN_REVIEW,OOD (Score: -0.074),50.0
ORD-00001070,CUST-04633,78.81,0,0.0016420361247947454,-0.0723083017055548,HUMAN_REVIEW,OOD (Score: -0.072),50.0
ORD-00001071,CUST-03145,198.95,1,0.003206981351711803,-0.014079608083952477,HUMAN_REVIEW,OOD (Score: -0.014),50.0
ORD-00001072,CUST-05670,38.16,0,0.012071311619564637,0.0554855036894184,APPROVE,L=0|R=198|H=50,0.4606412514025865
ORD-00001073,CUST-07142,119.31,0,0.0016420361247947454,-0.08789864516749568,HUMAN_REVIEW,OOD (Score: -0.088),50.0
ORD-00001074,CUST-00982,66.87,0,0.007533076992834435,-0.028186419834869803,HUMAN_REVIEW,OOD (Score: -0.028),50.0
ORD-00001075,CUST-08570,151.55,0,0.014534774035034316,0.04847082821897636,APPROVE,L=2|R=197|H=50,2.202745005009451
ORD-00001076,CUST-00632,42.53,0,0.004145948487862038,-0.06730479039318404,HUMAN_REVIEW,OOD (Score: -0.067),50.0
ORD-00001077,CUST-06428,103.68,0,0.02916711451876799,0.1009741611628886,APPROVE,L=3|R=194|H=50,3.0240464333058656
ORD-00001078,CUST-09769,190.23,0,0.004145948487862038,-0.023486151005955858,HUMAN_REVIEW,OOD (Score: -0.023),50.0
ORD-00001079,CUST-06333,19.33,0,0.0016420361247947454,-0.012577439598846274,HUMAN_REVIEW,OOD (Score: -0.013),50.0
ORD-00001080,CUST-07185,317.92,0,0.0025810032609449806,-0.10194153437959019,HUMAN_REVIEW,OOD (Score: -0.102),50.0
ORD-00001081,CUST-07977,62.62,0,0.004145948487862038,-0.05010179812311266,HUMAN_REVIEW,OOD (Score: -0.050),50.0
ORD-00001082,CUST-04464,20.94,0,0.0037700168917461654,0.02384223112965178,APPROVE,L=0|R=199|H=50,0.07894415371316471
ORD-00001083,CUST-05311,144.69,0,0.007682273427709542,-0.07685258484561275,HUMAN_REVIEW,OOD (Score: -0.077),50.0
ORD-00001084,CUST-00444,36.18,0,0.029941843363672272,0.10024835763111628,APPROVE,L=1|R=194|H=50,1.0832958928976628
ORD-00001085,CUST-01581,27.66,0,0.012640076991703995,0.0005217763968755063,APPROVE,L=0|R=197|H=50,0.34962452959053253
ORD-00001086,CUST-05892,29.61,0,0.015613366391517136,0.08297283760124358,APPROVE,L=0|R=197|H=50,0.4623117788528224
ORD-00001087,CUST-07899,110.32,0,0.012071311619564637,-0.0041388455566628846,HUMAN_REVIEW,OOD (Score: -0.004),50.0
ORD-00001088,CUST-00815,95.13,0,0.0047089840278964,-0.03871354547387218,HUMAN_REVIEW,OOD (Score: -0.039),50.0
ORD-00001089,CUST-00481,100.34,0,0.0025810032609449806,-0.03342245646473441,HUMAN_REVIEW,OOD (Score: -0.033),50.0
ORD-00001090,CUST-04125,75.14,0,0.017209501884424484,0.09698648106324109,APPROVE,L=1|R=197|H=50,1.2931219715956557
ORD-00001091,CUST-09254,55.04,0,0.004145948487862038,-0.07191699699937026,HUMAN_REVIEW,OOD (Score: -0.072),50.0
ORD-00001092,CUST-02132,152.84,0,0.006233479307215844,-0.009806577281484707,HUMAN_REVIEW,OOD (Score: -0.010),50.0
ORD-00001093,CUST-00865,105.72,0,0.012071311619564637,-0.030708959722592688,HUMAN_REVIEW,OOD (Score: -0.031),50.0
ORD-00001094,CUST-02421,20.52,0,0.0016420361247947454,-0.10133507556468335,HUMAN_REVIEW,OOD (Score: -0.101),50.0
ORD-00001095,CUST-02119,63.24,0,0.0016420361247947454,-0.03793463117076157,HUMAN_REVIEW,OOD (Score: -0.038),50.0
ORD-00001096,CUST-04985,26.61,0,0.0048485769570901045,-0.07278560957681135,HUMAN_REVIEW,OOD (Score: -0.073),50.0
ORD-00001097,CUST-08706,127.69,0,0.007682273427709542,-0.0565816616029714,HUMAN_REVIEW,OOD (Score: -0.057),50.0
ORD-00001098,CUST-01932,147.45,0,0.0047089840278964,-0.023921873531570936,HUMAN_REVIEW,OOD (Score: -0.024),50.0
ORD-00001099,CUST-04613,25.07,0,0.011508276079530274,-0.06507818836305501,HUMAN_REVIEW,OOD (Score: -0.065),50.0
ORD-00001100,CUST-08195,60.12,0,0.004472645360974231,-0.031271845235377294,HUMAN_REVIEW,OOD (Score: -0.031),50.0
ORD-00001101,CUST-05064,56.57,0,0.015683471724780365,0.10068611902617775,APPROVE,L=1|R=197|H=50,0.8872139954708252
ORD-00001102,CUST-07255,98.78,0,0.00980065068897956,-0.06003476597015145,HUMAN_REVIEW,OOD (Score: -0.060),50.0
ORD-00001103,CUST-06924,269.27,1,0.011508276079530274,-0.010571438249691645,HUMAN_REVIEW,OOD (Score: -0.011),50.0
ORD-00001104,CUST-09191,58.38,0,0.007119237887675181,-0.03862119961389365,HUMAN_REVIEW,OOD (Score: -0.039),50.0
ORD-00001105,CUST-07174,291.7,0,0.012071311619564637,0.04230075238657416,APPROVE,L=4|R=198|H=50,3.5212015994270045
ORD-00001106,CUST-05434,82.66,0,0.0016420361247947454,-0.09536346012191799,HUMAN_REVIEW,OOD (Score: -0.095),50.0
ORD-00001107,CUST-00582,40.24,0,0.0048485769570901045,-0.06773567700664063,HUMAN_REVIEW,OOD (Score: -0.068),50.0
ORD-00001108,CUST-09699,77.39,0,0.012071311619564637,0.041973545882347585,APPROVE,L=1|R=198|H=50,0.9341988062381072
ORD-00001109,CUST-05830,169.36,0,0.003206981351711803,-0.03933360999858637,HUMAN_REVIEW,OOD (Score: -0.039),50.0
ORD-00001110,CUST-09500,29.45,0,0.003206981351711803,-0.044442425491135085,HUMAN_REVIEW,OOD (Score: -0.044),50.0
ORD-00001111,CUST-06482,144.93,0,0.012071311619564637,0.04179091031931753,APPROVE,L=2|R=198|H=50,1.749495193023503
ORD-00001112,CUST-02965,39.83,0,0.016058190419131813,-0.040799524028838796,HUMAN_REVIEW,OOD (Score: -0.041),50.0
ORD-00001113,CUST-02784,194.96,0,0.014604879368297545,0.08664315850432996,APPROVE,L=3|R=197|H=50,2.8473672816432893
ORD-00001114,CUST-00402,142.86,0,0.015613366391517136,-0.015338713276672022,HUMAN_REVIEW,OOD (Score: -0.015),50.0
ORD-00001115,CUST-05025,56.16,0,0.018732918268521984,0.09697800672425089,APPROVE,L=1|R=196|H=50,1.0520406899601946
ORD-00001116,CUST-03193,146.41,0,0.012071311619564637,0.0500254190649837,APPROVE,L=2|R=198|H=50,1.7673607342204585
ORD-00001117,CUST-00070,167.05,0,0.015683471724780365,0.07280857069255647,APPROVE,L=3|R=197|H=50,2.61992395162456
