order_id,is_fraud,fraud_prob,ood_score,decision,reason
ORD-00001177,0,0.011643682042779963,-0.08032445108501884,HUMAN_REVIEW,OOD (Score: -0.080)
ORD-00001178,0,0.011755594519133397,0.07970714324413686,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001179,0,0.012122791581556895,0.06226565737841122,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001180,1,0.006484962406015038,-0.12479164860357417,HUMAN_REVIEW,OOD (Score: -0.125)
ORD-00001181,0,0.008134910112955402,-0.10260382058630746,HUMAN_REVIEW,OOD (Score: -0.103)
ORD-00001182,0,0.0035087719298245615,-0.11251528349741757,HUMAN_REVIEW,OOD (Score: -0.113)
ORD-00001183,0,0.012536281696558835,0.06928123795243574,APPROVE,High Confidence Legitimate (1.25%)
ORD-00001184,0,0.011755594519133397,-0.013555751834372631,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00001185,0,0.012122791581556895,0.09842195898507022,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001186,0,0.011755594519133397,-0.06694858259362857,HUMAN_REVIEW,OOD (Score: -0.067)
ORD-00001187,0,0.011755594519133397,-0.006872187367612859,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00001188,0,0.011755594519133397,0.016647428029364197,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001189,0,0.07909959758551308,-0.03494903715179121,HUMAN_REVIEW,OOD (Score: -0.035)
ORD-00001190,0,0.011755594519133397,0.11392616436377567,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001191,0,0.011755594519133397,0.025353803944101694,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001192,0,0.011755594519133397,0.1101021674615909,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001193,0,0.011755594519133397,0.10584884820429175,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001194,0,0.011755594519133397,0.09042592621735668,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001195,0,0.011643682042779963,-0.010877350470111624,HUMAN_REVIEW,OOD (Score: -0.011)
ORD-00001196,0,0.011643682042779963,-0.03814652493057846,HUMAN_REVIEW,OOD (Score: -0.038)
ORD-00001197,0,0.011643682042779963,-0.08433015352618212,HUMAN_REVIEW,OOD (Score: -0.084)
ORD-00001198,0,0.011755594519133397,0.1169121906629011,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001199,0,0.011755594519133397,0.11654839902206371,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001200,0,0.012122791581556895,0.034056621450474556,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001201,0,0.011755594519133397,0.09858565207325432,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001202,0,0.011755594519133397,0.031164222914830286,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001203,0,0.011643682042779963,-0.031124974233258884,HUMAN_REVIEW,OOD (Score: -0.031)
ORD-00001204,0,0.012122791581556895,-0.007065207165068976,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00001205,0,0.012536281696558835,0.054639613625222294,APPROVE,High Confidence Legitimate (1.25%)
ORD-00001206,0,0.011755594519133397,-0.053000428721198145,HUMAN_REVIEW,OOD (Score: -0.053)
ORD-00001207,0,0.011755594519133397,-0.03838347261609809,HUMAN_REVIEW,OOD (Score: -0.038)
ORD-00001208,0,0.010766307971764274,-0.15229163452571004,HUMAN_REVIEW,OOD (Score: -0.152)
ORD-00001209,0,0.011643682042779963,-0.07868049612789352,HUMAN_REVIEW,OOD (Score: -0.079)
ORD-00001210,0,0.012122791581556895,-0.0331840777117004,HUMAN_REVIEW,OOD (Score: -0.033)
ORD-00001211,0,0.012122791581556895,0.07798310778915102,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001212,0,0.011643682042779963,-0.04054955199192933,HUMAN_REVIEW,OOD (Score: -0.041)
ORD-00001213,0,0.011643682042779963,-0.1294515992834836,HUMAN_REVIEW,OOD (Score: -0.129)
ORD-00001214,0,0.011755594519133397,-0.024109000006878656,HUMAN_REVIEW,OOD (Score: -0.024)
ORD-00001215,0,0.008246822589308834,-0.0409268402829287,HUMAN_REVIEW,OOD (Score: -0.041)
ORD-00001216,0,0.011643682042779963,-0.03849771620357878,HUMAN_REVIEW,OOD (Score: -0.038)
ORD-00001217,0,0.011755594519133397,-0.04865711134829698,HUMAN_REVIEW,OOD (Score: -0.049)
ORD-00001218,0,0.011643682042779963,-0.08866513468225823,HUMAN_REVIEW,OOD (Score: -0.089)
ORD-00001219,0,0.011643682042779963,-0.06679876719265376,HUMAN_REVIEW,OOD (Score: -0.067)
ORD-00001220,0,0.011755594519133397,0.024903765564463165,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001221,0,0.012122791581556895,0.10194145671704352,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001222,0,0.012122791581556895,0.08287742430890582,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001223,0,0.011755594519133397,0.001306925437430717,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001224,0,0.011755594519133397,0.10583893561838165,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001225,0,0.012010879105203464,0.019237208690953023,APPROVE,High Confidence Legitimate (1.20%)
ORD-00001226,0,0.011755594519133397,-0.002431413754043543,HUMAN_REVIEW,OOD (Score: -0.002)
ORD-00001227,0,0.012122791581556895,-0.05249106978350149,HUMAN_REVIEW,OOD (Score: -0.052)
ORD-00001228,0,0.011755594519133397,0.10887438446175479,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001229,0,0.012122791581556895,0.10804996292704788,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001230,0,0.011755594519133397,-0.0840261970510986,HUMAN_REVIEW,OOD (Score: -0.084)
ORD-00001231,0,0.011755594519133397,0.06072547121605604,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001232,0,0.011755594519133397,-0.012566842816469581,HUMAN_REVIEW,OOD (Score: -0.013)
ORD-00001233,0,0.011755594519133397,0.1145034923569151,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001234,0,0.011643682042779963,-0.04848813394636842,HUMAN_REVIEW,OOD (Score: -0.048)
ORD-00001235,0,0.011643682042779963,0.013179833277169484,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001236,0,0.012122791581556895,0.05074849268552428,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001237,1,0.011643682042779963,-0.07123659173211383,HUMAN_REVIEW,OOD (Score: -0.071)
ORD-00001238,0,0.011755594519133397,0.05046022444217174,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001239,0,0.011755594519133397,0.058781302077752506,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001240,0,0.011755594519133397,-0.06679148344932051,HUMAN_REVIEW,OOD (Score: -0.067)
ORD-00001241,0,0.010766307971764274,-0.05329106130258243,HUMAN_REVIEW,OOD (Score: -0.053)
ORD-00001242,0,0.011755594519133397,-0.022332458287776746,HUMAN_REVIEW,OOD (Score: -0.022)
ORD-00001243,0,0.011755594519133397,-0.12919504471434218,HUMAN_REVIEW,OOD (Score: -0.129)
ORD-00001244,0,0.0077901174955737965,-0.08259226071904902,HUMAN_REVIEW,OOD (Score: -0.083)
ORD-00001245,0,0.011643682042779963,-0.039555184201763516,HUMAN_REVIEW,OOD (Score: -0.040)
ORD-00001246,0,0.012122791581556895,0.006022955857440837,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001247,0,0.011755594519133397,-0.11504835850972117,HUMAN_REVIEW,OOD (Score: -0.115)
ORD-00001248,0,0.011755594519133397,0.08347101737657797,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001249,0,0.011755594519133397,0.10773004451683676,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001250,0,0.011643682042779963,-0.1488814590231765,HUMAN_REVIEW,OOD (Score: -0.149)
ORD-00001251,0,0.011643682042779963,-0.07828541997879546,HUMAN_REVIEW,OOD (Score: -0.078)
ORD-00001252,0,0.04528385962634587,0.05126969451518798,APPROVE,High Confidence Legitimate (4.53%)
ORD-00001253,0,0.011643682042779963,-0.021957572597357644,HUMAN_REVIEW,OOD (Score: -0.022)
ORD-00001254,0,0.011755594519133397,-0.10309790365247051,HUMAN_REVIEW,OOD (Score: -0.103)
ORD-00001255,0,0.011755594519133397,0.03315349261706563,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001256,0,0.011755594519133397,-0.1095323538817986,HUMAN_REVIEW,OOD (Score: -0.110)
ORD-00001257,0,0.011643682042779963,-0.027528184756642315,HUMAN_REVIEW,OOD (Score: -0.028)
ORD-00001258,0,0.011755594519133397,0.07022369810797063,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001259,0,0.012010879105203464,0.0009443570655488509,APPROVE,High Confidence Legitimate (1.20%)
ORD-00001260,0,0.011643682042779963,0.00876519462414882,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001261,0,0.011177412737831953,-0.08067559453785322,HUMAN_REVIEW,OOD (Score: -0.081)
ORD-00001262,0,0.012122791581556895,0.10036522583919322,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001263,0,0.012122791581556895,0.04008924564905081,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001264,0,0.011643682042779963,-0.11689951425207734,HUMAN_REVIEW,OOD (Score: -0.117)
ORD-00001265,0,0.011755594519133397,0.05297277644729659,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001266,1,0.007362336477030727,-0.07256433536106421,HUMAN_REVIEW,OOD (Score: -0.073)
ORD-00001267,0,0.011643682042779963,0.020569204157751708,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001268,0,0.011755594519133397,0.10589686991486391,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001269,0,0.011643682042779963,-0.025266140561821082,HUMAN_REVIEW,OOD (Score: -0.025)
ORD-00001270,0,0.011755594519133397,-0.001091434179302242,HUMAN_REVIEW,OOD (Score: -0.001)
ORD-00001271,0,0.011755594519133397,-0.0715417815281223,HUMAN_REVIEW,OOD (Score: -0.072)
ORD-00001272,0,0.011643682042779963,0.042206864016907375,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001273,0,0.011755594519133397,-0.010162841231792008,HUMAN_REVIEW,OOD (Score: -0.010)
ORD-00001274,0,0.012122791581556895,0.02813009820368323,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001275,1,0.04528385962634587,-0.1261388867958766,HUMAN_REVIEW,OOD (Score: -0.126)
ORD-00001276,0,0.011643682042779963,-0.000617567482624759,HUMAN_REVIEW,OOD (Score: -0.001)
ORD-00001277,0,0.011755594519133397,0.03761927761648076,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001278,0,0.012536281696558835,-0.03938602825498261,HUMAN_REVIEW,OOD (Score: -0.039)
ORD-00001279,0,0.011755594519133397,-0.13349447861995678,HUMAN_REVIEW,OOD (Score: -0.133)
ORD-00001280,0,0.007362336477030727,0.001383195525349712,APPROVE,High Confidence Legitimate (0.74%)
ORD-00001281,0,0.008220067825596858,-0.08632469822684119,HUMAN_REVIEW,OOD (Score: -0.086)
ORD-00001282,0,0.018901228606684906,0.08198862157498538,APPROVE,High Confidence Legitimate (1.89%)
ORD-00001283,0,0.011755594519133397,0.029491153210148946,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001284,0,0.011643682042779963,0.005715020981630847,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001285,0,0.011755594519133397,-0.01052727538865006,HUMAN_REVIEW,OOD (Score: -0.011)
ORD-00001286,0,0.011755594519133397,-0.03869062140972401,HUMAN_REVIEW,OOD (Score: -0.039)
ORD-00001287,0,0.011643682042779963,0.07907959151248395,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001288,0,0.011643682042779963,-0.036349434180971696,HUMAN_REVIEW,OOD (Score: -0.036)
ORD-00001289,0,0.0072575360419397114,-0.12238042451590014,HUMAN_REVIEW,OOD (Score: -0.122)
ORD-00001290,0,0.4259259259259259,-0.08936923433858757,HUMAN_REVIEW,OOD (Score: -0.089)
ORD-00001291,0,0.012169084634135333,-0.049181251472642296,HUMAN_REVIEW,OOD (Score: -0.049)
ORD-00001292,0,0.012122791581556895,0.06454378422107471,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001293,0,0.012122791581556895,0.09175663725139821,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001294,0,0.011755594519133397,0.049299828796529055,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001295,0,0.011755594519133397,0.09503423618046297,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001296,0,0.011755594519133397,-0.0918957459794606,HUMAN_REVIEW,OOD (Score: -0.092)
ORD-00001297,0,0.012122791581556895,0.07272035444834019,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001298,0,0.012010879105203464,-0.03587443526953549,HUMAN_REVIEW,OOD (Score: -0.036)
ORD-00001299,0,0.011755594519133397,-0.0747890846563829,HUMAN_REVIEW,OOD (Score: -0.075)
ORD-00001300,0,0.011643682042779963,0.08062381282207931,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001301,0,0.012169084634135333,0.08362740656559825,APPROVE,High Confidence Legitimate (1.22%)
ORD-00001302,0,0.008134910112955402,-0.050525589474008314,HUMAN_REVIEW,OOD (Score: -0.051)
ORD-00001303,0,0.011643682042779963,-0.03943270794440923,HUMAN_REVIEW,OOD (Score: -0.039)
ORD-00001304,0,0.012122791581556895,0.008010051052673106,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001305,0,0.011755594519133397,0.019793610619942448,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001306,0,0.011755594519133397,-0.06670834114713653,HUMAN_REVIEW,OOD (Score: -0.067)
ORD-00001307,0,0.012169084634135333,-0.042936025055643534,HUMAN_REVIEW,OOD (Score: -0.043)
ORD-00001308,0,0.012122791581556895,0.11109476607556473,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001309,0,0.011755594519133397,-0.06760905115313176,HUMAN_REVIEW,OOD (Score: -0.068)
ORD-00001310,0,0.011755594519133397,0.01156672624289029,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001311,0,0.011755594519133397,0.10321049860558734,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001312,0,0.011755594519133397,0.11284869964579586,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001313,0,0.011755594519133397,0.016804361143788638,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001314,0,0.011755594519133397,-0.01738579118241812,HUMAN_REVIEW,OOD (Score: -0.017)
ORD-00001315,0,0.011643682042779963,-0.026640713271789074,HUMAN_REVIEW,OOD (Score: -0.027)
ORD-00001316,0,0.011755594519133397,-0.05416307932197595,HUMAN_REVIEW,OOD (Score: -0.054)
ORD-00001317,0,0.011643682042779963,-0.03171750696254061,HUMAN_REVIEW,OOD (Score: -0.032)
ORD-00001318,0,0.012122791581556895,0.07738726321520467,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001319,0,0.007362336477030727,-0.06108788917980512,HUMAN_REVIEW,OOD (Score: -0.061)
ORD-00001320,0,0.012122791581556895,0.022671426046377785,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001321,0,0.012122791581556895,-0.08475881771695815,HUMAN_REVIEW,OOD (Score: -0.085)
ORD-00001322,0,0.011643682042779963,-0.07455724498247318,HUMAN_REVIEW,OOD (Score: -0.075)
ORD-00001323,0,0.011643682042779963,-0.061516975981723454,HUMAN_REVIEW,OOD (Score: -0.062)
ORD-00001324,0,0.012122791581556895,-0.013199835143991923,HUMAN_REVIEW,OOD (Score: -0.013)
ORD-00001325,0,0.011643682042779963,-0.006943283863961591,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00001326,0,0.012010879105203464,0.048920353003863826,APPROVE,High Confidence Legitimate (1.20%)
ORD-00001327,0,0.011755594519133397,0.09359488416054085,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001328,0,0.011643682042779963,-0.04037871048371389,HUMAN_REVIEW,OOD (Score: -0.040)
ORD-00001329,0,0.011755594519133397,0.07634365668236792,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001330,0,0.006484962406015038,-0.05946736632830829,HUMAN_REVIEW,OOD (Score: -0.059)
ORD-00001331,0,0.011755594519133397,-0.09413884784667526,HUMAN_REVIEW,OOD (Score: -0.094)
ORD-00001332,0,0.011643682042779963,0.0005422184174876943,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001333,0,0.011755594519133397,-0.011145068561328686,HUMAN_REVIEW,OOD (Score: -0.011)
ORD-00001334,0,0.011643682042779963,-0.06527282231322429,HUMAN_REVIEW,OOD (Score: -0.065)
ORD-00001335,0,0.012169084634135333,0.09791655072946265,APPROVE,High Confidence Legitimate (1.22%)
ORD-00001336,0,0.011755594519133397,-0.007437575453375311,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00001337,0,0.011755594519133397,-0.07316914060822088,HUMAN_REVIEW,OOD (Score: -0.073)
ORD-00001338,0,0.011755594519133397,0.09925516537842644,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001339,0,0.012122791581556895,0.09175524524823897,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001340,0,0.011643682042779963,-0.012985199026258498,HUMAN_REVIEW,OOD (Score: -0.013)
ORD-00001341,0,0.011755594519133397,-0.12287319000691388,HUMAN_REVIEW,OOD (Score: -0.123)
ORD-00001342,0,0.012169084634135333,-0.08986624536372145,HUMAN_REVIEW,OOD (Score: -0.090)
ORD-00001343,0,0.012536281696558835,0.0685928585828699,APPROVE,High Confidence Legitimate (1.25%)
ORD-00001344,0,0.011755594519133397,0.10765776069248617,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001345,0,0.011643682042779963,-0.01660754338209236,HUMAN_REVIEW,OOD (Score: -0.017)
ORD-00001346,0,0.010766307971764274,-0.07532821689035041,HUMAN_REVIEW,OOD (Score: -0.075)
ORD-00001347,0,0.012424369220205402,-0.10544353989459798,HUMAN_REVIEW,OOD (Score: -0.105)
ORD-00001348,0,0.011755594519133397,-0.1056812906913639,HUMAN_REVIEW,OOD (Score: -0.106)
ORD-00001349,0,0.011643682042779963,-0.02597071721303601,HUMAN_REVIEW,OOD (Score: -0.026)
ORD-00001350,0,0.011643682042779963,-0.06695388220203424,HUMAN_REVIEW,OOD (Score: -0.067)
ORD-00001351,0,0.24840992146800403,-0.025487259021332975,HUMAN_REVIEW,OOD (Score: -0.025)
ORD-00001352,0,0.00747424895338416,0.0028704627979017072,APPROVE,High Confidence Legitimate (0.75%)
ORD-00001353,0,0.0072575360419397114,-0.11518503956945036,HUMAN_REVIEW,OOD (Score: -0.115)
ORD-00001354,0,0.012122791581556895,0.02877733261643667,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001355,0,0.011643682042779963,-0.036698731623939884,HUMAN_REVIEW,OOD (Score: -0.037)
ORD-00001356,0,0.011755594519133397,0.012443034862822777,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001357,0,0.011643682042779963,-0.02398781883951051,HUMAN_REVIEW,OOD (Score: -0.024)
ORD-00001358,0,0.011755594519133397,-0.00031843684131538375,HUMAN_REVIEW,OOD (Score: -0.000)
ORD-00001359,0,0.011643682042779963,0.09650236682165703,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001360,0,0.011643682042779963,-0.11949494045666997,HUMAN_REVIEW,OOD (Score: -0.119)
ORD-00001361,0,0.011755594519133397,-0.0036796721386105347,HUMAN_REVIEW,OOD (Score: -0.004)
ORD-00001362,0,0.011643682042779963,0.02271173664211834,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001363,0,0.011755594519133397,0.09792677889406753,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001364,0,0.011643682042779963,-0.10770627578682801,HUMAN_REVIEW,OOD (Score: -0.108)
ORD-00001365,0,0.011643682042779963,-0.07727997587333113,HUMAN_REVIEW,OOD (Score: -0.077)
ORD-00001366,0,0.011755594519133397,0.08299362095266233,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001367,0,0.011643682042779963,-0.03186691689192922,HUMAN_REVIEW,OOD (Score: -0.032)
ORD-00001368,0,0.011643682042779963,-0.038765263181271936,HUMAN_REVIEW,OOD (Score: -0.039)
ORD-00001369,0,0.011755594519133397,0.06478193996816617,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001370,0,0.011755594519133397,0.07077134781948519,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001371,0,0.011755594519133397,0.10712474327099547,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001372,0,0.011643682042779963,-0.02868583652331702,HUMAN_REVIEW,OOD (Score: -0.029)
ORD-00001373,0,0.011755594519133397,-0.06533032680324802,HUMAN_REVIEW,OOD (Score: -0.065)
ORD-00001374,0,0.01926842566910841,0.05798377727274662,APPROVE,High Confidence Legitimate (1.93%)
ORD-00001375,0,0.011643682042779963,-0.0658832495569901,HUMAN_REVIEW,OOD (Score: -0.066)
ORD-00001376,0,0.011643682042779963,-0.008100570257885908,HUMAN_REVIEW,OOD (Score: -0.008)
ORD-00001377,0,0.011643682042779963,0.04141985082337346,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001378,0,0.011755594519133397,0.008020281763252979,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001379,0,0.011643682042779963,0.0064163206994709565,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001380,0,0.011133505034187774,0.014042355121463623,APPROVE,High Confidence Legitimate (1.11%)
ORD-00001381,0,0.012122791581556895,0.09659803459423483,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001382,0,0.011755594519133397,-0.020513868784689526,HUMAN_REVIEW,OOD (Score: -0.021)
ORD-00001383,0,0.011643682042779963,-0.030840225537154264,HUMAN_REVIEW,OOD (Score: -0.031)
ORD-00001384,0,0.011755594519133397,0.09403864094256031,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001385,0,0.011643682042779963,-0.01016981851500609,HUMAN_REVIEW,OOD (Score: -0.010)
ORD-00001386,0,0.011643682042779963,-0.07760890042960722,HUMAN_REVIEW,OOD (Score: -0.078)
ORD-00001387,0,0.011133505034187774,0.012053424895909104,APPROVE,High Confidence Legitimate (1.11%)
ORD-00001388,0,0.012122791581556895,0.059039011253340434,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001389,0,0.011643682042779963,-0.07576081510740806,HUMAN_REVIEW,OOD (Score: -0.076)
ORD-00001390,0,0.012536281696558835,0.05197068839435082,APPROVE,High Confidence Legitimate (1.25%)
ORD-00001391,0,0.011755594519133397,0.00034023643183406227,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001392,0,0.011755594519133397,0.0672280425883145,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001393,0,0.011643682042779963,-0.08486541000287251,HUMAN_REVIEW,OOD (Score: -0.085)
ORD-00001394,0,0.011755594519133397,0.10948003405490009,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001395,0,0.012010879105203464,0.07254562651985436,APPROVE,High Confidence Legitimate (1.20%)
ORD-00001396,0,0.011755594519133397,0.015696772320360097,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001397,0,0.011755594519133397,0.03462103741248579,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001398,0,0.011755594519133397,0.004852704489578974,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001399,0,0.011755594519133397,0.10702332166103368,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001400,0,0.012122791581556895,0.029018113262158363,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001401,0,0.011755594519133397,0.08339224119063132,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001402,0,0.017471903338771903,0.0713719415041344,APPROVE,High Confidence Legitimate (1.75%)
ORD-00001403,0,0.011643682042779963,-0.06840053580019134,HUMAN_REVIEW,OOD (Score: -0.068)
ORD-00001404,0,0.011755594519133397,0.062437058716225124,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001405,0,0.011755594519133397,0.10515823692670373,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001406,0,0.011755594519133397,-0.03458974419798688,HUMAN_REVIEW,OOD (Score: -0.035)
ORD-00001407,0,0.008246822589308834,-0.11884121845901141,HUMAN_REVIEW,OOD (Score: -0.119)
ORD-00001408,0,0.012122791581556895,0.04950483805037076,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001409,0,0.008134910112955402,-0.14966241743467312,HUMAN_REVIEW,OOD (Score: -0.150)
ORD-00001410,0,0.011755594519133397,0.11156265028052015,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001411,0,0.011755594519133397,0.10133955896707475,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001412,0,0.012122791581556895,0.09449313437845414,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001413,0,0.011643682042779963,-0.02490363552871222,HUMAN_REVIEW,OOD (Score: -0.025)
ORD-00001414,0,0.012122791581556895,0.005354000042666118,APPROVE,High Confidence Legitimate (1.21%)
ORD-00001415,0,0.011643682042779963,-0.02702700675352998,HUMAN_REVIEW,OOD (Score: -0.027)
ORD-00001416,0,0.010766307971764274,-0.007044065184135251,HUMAN_REVIEW,OOD (Score: -0.007)
ORD-00001417,0,0.011643682042779963,0.054777735767433,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001418,0,0.011755594519133397,0.1068101720095565,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001419,0,0.011755594519133397,-0.013907361010657482,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00001420,0,0.011755594519133397,0.08080409507765729,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001421,0,0.012010879105203464,-0.033751695171798324,HUMAN_REVIEW,OOD (Score: -0.034)
ORD-00001422,0,0.011755594519133397,-0.0786280834628239,HUMAN_REVIEW,OOD (Score: -0.079)
ORD-00001423,0,0.011643682042779963,0.0482307756269158,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001424,0,0.011643682042779963,-0.017185669574561024,HUMAN_REVIEW,OOD (Score: -0.017)
ORD-00001425,0,0.011755594519133397,-0.061792063931198515,HUMAN_REVIEW,OOD (Score: -0.062)
ORD-00001426,0,0.011755594519133397,-0.0041389086195818825,HUMAN_REVIEW,OOD (Score: -0.004)
ORD-00001427,0,0.011643682042779963,-0.03701607836807663,HUMAN_REVIEW,OOD (Score: -0.037)
ORD-00001428,0,0.01926842566910841,-0.013779542638697406,HUMAN_REVIEW,OOD (Score: -0.014)
ORD-00001429,0,0.011755594519133397,0.09987549392876399,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001430,0,0.0077901174955737965,-0.08214309966984101,HUMAN_REVIEW,OOD (Score: -0.082)
ORD-00001431,0,0.011755594519133397,0.11216926490077561,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001432,0,0.011755594519133397,-0.07126833364159824,HUMAN_REVIEW,OOD (Score: -0.071)
ORD-00001433,0,0.011755594519133397,0.032085553669420064,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001434,0,0.011755594519133397,-0.06875505469043708,HUMAN_REVIEW,OOD (Score: -0.069)
ORD-00001435,0,0.0077901174955737965,-0.0743341005567999,HUMAN_REVIEW,OOD (Score: -0.074)
ORD-00001436,0,0.011755594519133397,0.08173203571618576,APPROVE,High Confidence Legitimate (1.18%)
ORD-00001437,0,0.011643682042779963,-0.04213075859809923,HUMAN_REVIEW,OOD (Score: -0.042)
ORD-00001438,0,0.012122791581556895,-0.01728243033440291,HUMAN_REVIEW,OOD (Score: -0.017)
ORD-00001439,0,0.007362336477030727,0.07148704997225169,APPROVE,High Confidence Legitimate (0.74%)
ORD-00001440,0,0.011643682042779963,0.07700222808059404,APPROVE,High Confidence Legitimate (1.16%)
ORD-00001441,0,0.011755594519133397,0.015312565899805342,APPROVE,High Confidence Legitimate (1.18%)
