order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00001406,CUST-05987,81.5235,Clothing,0.027,0,12,Debit Card,0
ORD-00001407,CUST-00602,68.7815,Electronics,0.117,0,5,Credit Card,0
ORD-00001408,CUST-09552,36.5355,Electronics,0.157,0,6,Credit Card,0
ORD-00001409,CUST-04304,319.0215,Clothing,0.153,1,3,Credit Card,0
ORD-00001410,CUST-09327,132.871,Beauty,0.078,0,13,Credit Card,0
ORD-00001411,CUST-05721,41.00899999999999,Electronics,0.19,1,13,Debit Card,0
ORD-00001412,CUST-02764,399.78599999999994,Clothing,0.177,1,6,Debit Card,0
ORD-00001413,CUST-04027,74.4395,Electronics,0.029,0,12,PayPal,0
ORD-00001414,CUST-02632,128.33999999999997,Electronics,0.205,1,11,Credit Card,0
ORD-00001415,CUST-02873,114.74699999999999,Clothing,0.229,0,3,Debit Card,0
ORD-00001416,CUST-00507,258.39349999999996,Home & Garden,0.048,0,16,Credit Card,0
ORD-00001417,CUST-06924,238.7745,Clothing,0.039,1,2,PayPal,0
ORD-00001418,CUST-02094,195.98299999999998,Clothing,0.347,3,7,Credit Card,1
ORD-00001419,CUST-02775,230.36799999999997,Home & Garden,0.1,0,19,Credit Card,0
ORD-00001420,CUST-09996,60.007,Electronics,0.002,0,3,PayPal,0
ORD-00001421,CUST-06592,61.973499999999994,Clothing,0.311,2,6,PayPal,0
ORD-00001422,CUST-03434,68.08,Beauty,0.138,2,10,Credit Card,0
ORD-00001423,CUST-09372,68.172,Clothing,0.124,0,13,Debit Card,0
ORD-00001424,CUST-07076,112.35499999999999,Clothing,0.109,1,1,Credit Card,0
ORD-00001425,CUST-04794,85.583,Electronics,0.256,1,1,Credit Card,0
ORD-00001426,CUST-08467,60.20249999999999,Electronics,0.384,0,20,Credit Card,0
ORD-00001427,CUST-04522,100.33749999999999,Electronics,0.414,0,6,PayPal,0
ORD-00001428,CUST-02504,63.537499999999994,Toys,0.079,1,9,PayPal,0
ORD-00001429,CUST-07557,107.86999999999999,Home & Garden,0.126,3,3,Credit Card,0
ORD-00001430,CUST-05434,316.62949999999995,Electronics,0.157,1,3,Credit Card,0
ORD-00001431,CUST-03650,231.60999999999999,Clothing,0.113,0,8,Credit Card,0
ORD-00001432,CUST-07587,110.1355,Electronics,0.324,0,2,Credit Card,0
ORD-00001433,CUST-09265,397.6354999999999,Home & Garden,0.201,0,9,Gift Card,0
ORD-00001434,CUST-05383,236.95749999999998,Home & Garden,0.124,1,2,Debit Card,0
ORD-00001435,CUST-00071,244.85799999999998,Clothing,0.13,1,1,Credit Card,0
ORD-00001436,CUST-07469,153.17999999999998,Electronics,0.427,0,16,Gift Card,0
ORD-00001437,CUST-08424,212.62349999999998,Clothing,0.295,1,8,Credit Card,0
ORD-00001438,CUST-09168,43.10199999999999,Clothing,0.032,0,11,Credit Card,0
ORD-00001439,CUST-09116,68.79299999999999,Clothing,0.149,0,7,Credit Card,0
ORD-00001440,CUST-04070,52.30199999999999,Clothing,0.042,2,10,Debit Card,0
ORD-00001441,CUST-04740,219.66149999999996,Clothing,0.186,0,2,PayPal,0
ORD-00001442,CUST-07562,22.2755,Clothing,0.128,0,1,Credit Card,0
ORD-00001443,CUST-03457,125.36149999999999,Electronics,0.515,0,13,PayPal,0
ORD-00001444,CUST-01380,262.614,Home & Garden,0.324,1,9,Credit Card,0
ORD-00001445,CUST-01703,267.38649999999996,Electronics,0.055,0,8,Credit Card,0
ORD-00001446,CUST-01307,110.22749999999999,Clothing,0.262,2,3,Debit Card,0
ORD-00001447,CUST-03083,134.665,Clothing,0.168,1,17,Gift Card,0
ORD-00001448,CUST-00531,158.66549999999998,Clothing,0.426,0,2,PayPal,0
ORD-00001449,CUST-03777,193.2575,Clothing,0.234,0,10,Credit Card,0
ORD-00001450,CUST-09917,37.5245,Electronics,0.227,0,5,Credit Card,0
ORD-00001451,CUST-09880,138.46,Clothing,0.197,0,26,Credit Card,0
ORD-00001452,CUST-04406,26.990499999999997,Clothing,0.234,0,5,Credit Card,0
ORD-00001453,CUST-00148,295.40049999999997,Clothing,0.204,1,2,Debit Card,0
ORD-00001454,CUST-08287,7.831499999999999,Electronics,0.142,0,7,Credit Card,0
ORD-00001455,CUST-04602,151.74249999999998,Beauty,0.154,0,12,Credit Card,0
ORD-00001456,CUST-04544,55.522,Clothing,0.3,1,8,PayPal,0
ORD-00001457,CUST-05889,32.683,Home & Garden,0.168,0,2,Credit Card,0
ORD-00001458,CUST-01477,119.922,Clothing,0.13,0,1,Credit Card,0
ORD-00001459,CUST-02294,68.931,Clothing,0.173,1,1,Debit Card,0
ORD-00001460,CUST-03736,87.63,Clothing,0.206,0,5,Debit Card,0
ORD-00001461,CUST-03814,50.0135,Clothing,0.41,0,1,Gift Card,1
ORD-00001462,CUST-08918,9.637,Clothing,0.254,0,1,Credit Card,0
ORD-00001463,CUST-06654,49.1855,Clothing,0.123,0,5,Credit Card,0
ORD-00001464,CUST-07150,98.6355,Electronics,0.038,0,2,PayPal,0
ORD-00001465,CUST-03363,89.907,Clothing,0.391,1,2,Credit Card,0
ORD-00001466,CUST-02489,109.57199999999999,Clothing,0.236,0,2,Credit Card,0
ORD-00001467,CUST-02041,150.04049999999998,Home & Garden,0.216,1,2,PayPal,0
ORD-00001468,CUST-07095,323.78249999999997,Electronics,0.072,0,9,Debit Card,0
ORD-00001469,CUST-08052,47.080999999999996,Clothing,0.076,0,26,Credit Card,0
ORD-00001470,CUST-01630,250.3665,Home & Garden,0.221,0,1,Credit Card,0
ORD-00001471,CUST-03708,58.305,Clothing,0.162,1,2,PayPal,0
ORD-00001472,CUST-02052,335.501,Clothing,0.127,0,5,Debit Card,0
ORD-00001473,CUST-01912,80.29299999999999,Clothing,0.278,0,10,Credit Card,0
ORD-00001474,CUST-07280,59.006499999999996,Beauty,0.37,1,1,PayPal,0
ORD-00001475,CUST-06156,259.1065,Clothing,0.206,2,12,PayPal,0
ORD-00001476,CUST-09603,82.24799999999999,Home & Garden,0.095,1,6,Debit Card,0
ORD-00001477,CUST-08477,16.445,Toys,0.064,0,7,PayPal,0
ORD-00001478,CUST-08257,153.778,Electronics,0.128,1,1,Debit Card,0
ORD-00001479,CUST-00053,112.7115,Beauty,0.007,1,1,Debit Card,0
ORD-00001480,CUST-09261,39.28399999999999,Clothing,0.103,2,24,Debit Card,0
ORD-00001481,CUST-01077,248.77949999999998,Clothing,0.141,0,10,Credit Card,0
ORD-00001482,CUST-03139,48.8175,Clothing,0.288,1,12,Credit Card,0
ORD-00001483,CUST-03597,159.75799999999998,Clothing,0.277,0,2,Credit Card,0
ORD-00001484,CUST-05190,165.623,Electronics,0.06,0,1,Credit Card,0
ORD-00001485,CUST-08678,1674.5379999999998,Clothing,0.407,1,8,Credit Card,0
ORD-00001486,CUST-04762,107.22599999999998,Clothing,0.129,1,10,PayPal,0
ORD-00001487,CUST-01823,42.641999999999996,Clothing,0.093,1,19,Credit Card,0
ORD-00001488,CUST-02151,99.0265,Clothing,0.209,0,2,Credit Card,0
ORD-00001489,CUST-04527,447.86749999999995,Electronics,0.091,0,9,Debit Card,0
ORD-00001490,CUST-09502,396.05999999999995,Home & Garden,0.036,0,1,Credit Card,0
ORD-00001491,CUST-00438,44.976499999999994,Home & Garden,0.018,2,8,Debit Card,0
ORD-00001492,CUST-05388,19.0785,Beauty,0.481,1,8,Credit Card,0
ORD-00001493,CUST-09707,94.7945,Home & Garden,0.345,0,4,Credit Card,0
ORD-00001494,CUST-01773,54.705499999999994,Clothing,0.054,1,7,Credit Card,0
ORD-00001495,CUST-07714,95.40399999999998,Clothing,0.128,1,7,Debit Card,0
ORD-00001496,CUST-02402,67.3325,Clothing,0.282,1,2,Credit Card,0
ORD-00001497,CUST-03926,243.6965,Electronics,0.121,1,8,Debit Card,0
ORD-00001498,CUST-00274,229.172,Home & Garden,0.114,1,7,Debit Card,0
ORD-00001499,CUST-09026,549.6424999999999,Electronics,0.02,0,4,Credit Card,0
ORD-00001500,CUST-06940,68.4135,Electronics,0.174,0,3,Credit Card,0
ORD-00001501,CUST-06801,42.803,Clothing,0.056,1,9,Credit Card,0
ORD-00001502,CUST-04503,212.819,Clothing,0.175,0,4,Credit Card,0
ORD-00001503,CUST-08548,88.021,Beauty,0.159,1,9,Gift Card,0
ORD-00001504,CUST-09475,254.90899999999996,Clothing,0.018,0,7,Debit Card,0
ORD-00001505,CUST-00514,129.559,Clothing,0.077,0,2,Credit Card,0
ORD-00001506,CUST-02043,190.4515,Clothing,0.248,2,19,Debit Card,0
ORD-00001507,CUST-00166,107.35249999999999,Clothing,0.103,0,6,Credit Card,0
ORD-00001508,CUST-09320,66.2285,Clothing,0.216,1,2,Credit Card,0
ORD-00001509,CUST-06610,466.44,Home & Garden,0.165,3,5,Credit Card,0
ORD-00001510,CUST-05904,139.38,Electronics,0.159,1,3,Credit Card,0
ORD-00001511,CUST-08228,73.301,Clothing,0.193,0,1,Credit Card,0
ORD-00001512,CUST-06290,32.76349999999999,Beauty,0.059,0,4,Credit Card,0
ORD-00001513,CUST-04666,99.69349999999999,Clothing,0.111,1,32,Credit Card,0
ORD-00001514,CUST-06424,48.507,Home & Garden,0.104,0,23,Gift Card,0
ORD-00001515,CUST-01899,69.42549999999999,Beauty,0.203,0,4,Debit Card,0
ORD-00001516,CUST-00745,362.549,Clothing,0.125,1,2,Debit Card,0
ORD-00001517,CUST-04895,295.021,Clothing,0.125,0,2,Debit Card,0
ORD-00001518,CUST-05320,45.03399999999999,Electronics,0.018,0,23,Debit Card,0
ORD-00001519,CUST-05459,47.977999999999994,Clothing,0.149,0,3,Credit Card,0
ORD-00001520,CUST-08329,208.564,Clothing,0.12,0,3,Credit Card,0
ORD-00001521,CUST-00259,27.8415,Clothing,0.211,1,6,Debit Card,0
ORD-00001522,CUST-02957,167.61249999999998,Clothing,0.22,0,2,Credit Card,0
ORD-00001523,CUST-03494,52.44,Electronics,0.099,0,12,PayPal,0
ORD-00001524,CUST-03575,53.61299999999999,Beauty,0.48,1,9,PayPal,0
ORD-00001525,CUST-07763,136.9765,Electronics,0.082,1,11,Credit Card,0
ORD-00001526,CUST-05994,59.8,Clothing,0.233,0,5,Debit Card,0
ORD-00001527,CUST-09415,28.128999999999998,Electronics,0.074,0,3,Credit Card,0
ORD-00001528,CUST-03785,147.63699999999997,Home & Garden,0.131,1,4,Credit Card,0
ORD-00001529,CUST-04461,47.552499999999995,Electronics,0.132,1,1,Gift Card,0
ORD-00001530,CUST-05314,42.561499999999995,Clothing,0.108,0,8,PayPal,0
ORD-00001531,CUST-09207,149.684,Beauty,0.175,0,12,Credit Card,0
ORD-00001532,CUST-06399,43.584999999999994,Clothing,0.398,0,6,Debit Card,0
ORD-00001533,CUST-08229,54.2915,Electronics,0.069,0,4,Credit Card,0
ORD-00001534,CUST-08884,56.672,Clothing,0.034,0,13,Credit Card,0
ORD-00001535,CUST-00612,202.61849999999998,Electronics,0.034,0,1,Debit Card,0
ORD-00001536,CUST-01078,109.7905,Electronics,0.299,0,2,PayPal,0
ORD-00001537,CUST-08694,89.63099999999999,Clothing,0.09,2,5,Credit Card,0
ORD-00001538,CUST-05594,91.89649999999999,Clothing,0.266,0,4,Debit Card,0
ORD-00001539,CUST-04728,49.461499999999994,Beauty,0.036,0,16,PayPal,0
ORD-00001540,CUST-06761,64.952,Clothing,0.149,0,2,Debit Card,0
ORD-00001541,CUST-09883,99.83149999999999,Clothing,0.156,0,9,Credit Card,0
ORD-00001542,CUST-02822,31.038499999999996,Clothing,0.09,2,8,Debit Card,0
ORD-00001543,CUST-07545,55.7635,Clothing,0.145,0,2,Debit Card,0
ORD-00001544,CUST-02276,38.00749999999999,Toys,0.095,1,10,Debit Card,0
ORD-00001545,CUST-09030,585.5799999999999,Clothing,0.164,1,10,Gift Card,0
ORD-00001546,CUST-09134,108.353,Beauty,0.031,0,6,Credit Card,0
ORD-00001547,CUST-05835,357.903,Clothing,0.204,0,1,Credit Card,0
ORD-00001548,CUST-09752,78.77499999999999,Home & Garden,0.23,1,4,Credit Card,0
ORD-00001549,CUST-07800,41.239,Clothing,0.34,0,6,Debit Card,0
ORD-00001550,CUST-00636,213.739,Clothing,0.062,0,6,Credit Card,0
ORD-00001551,CUST-06922,75.09499999999998,Clothing,0.227,1,7,Credit Card,0
ORD-00001552,CUST-00490,78.95899999999999,Electronics,0.189,1,9,Credit Card,0
ORD-00001553,CUST-04202,134.4235,Clothing,0.159,1,19,Credit Card,0
ORD-00001554,CUST-07303,135.5965,Electronics,0.497,0,2,Debit Card,0
ORD-00001555,CUST-07644,244.83499999999998,Electronics,0.141,1,6,Credit Card,0
ORD-00001556,CUST-08800,111.15899999999999,Clothing,0.212,0,9,Credit Card,0
ORD-00001557,CUST-07911,99.33699999999999,Clothing,0.409,0,5,Gift Card,0
ORD-00001558,CUST-00924,275.36749999999995,Electronics,0.039,0,8,Credit Card,0
ORD-00001559,CUST-08478,67.3785,Clothing,0.208,1,7,Credit Card,0
ORD-00001560,CUST-03762,243.66199999999998,Clothing,0.175,0,14,Debit Card,0
ORD-00001561,CUST-09891,169.5445,Home & Garden,0.065,0,10,Credit Card,0
ORD-00001562,CUST-04205,100.52149999999999,Beauty,0.33,2,4,PayPal,0
ORD-00001563,CUST-05030,99.37149999999998,Clothing,0.041,1,2,PayPal,0
ORD-00001564,CUST-02091,56.8445,Clothing,0.13,0,1,Debit Card,0
ORD-00001565,CUST-03520,148.902,Clothing,0.047,0,10,Credit Card,0
ORD-00001566,CUST-08912,53.509499999999996,Home & Garden,0.08,0,11,Credit Card,0
ORD-00001567,CUST-02400,244.02999999999997,Electronics,0.106,0,14,Credit Card,0
ORD-00001568,CUST-01754,27.622999999999998,Electronics,0.077,0,3,Debit Card,0
ORD-00001569,CUST-06192,285.4185,Clothing,0.064,2,4,Credit Card,0
ORD-00001570,CUST-02632,390.24099999999993,Electronics,0.108,0,4,Debit Card,0
ORD-00001571,CUST-08441,311.627,Clothing,0.198,1,6,Credit Card,0
ORD-00001572,CUST-06034,187.1855,Clothing,0.22,1,9,Credit Card,0
ORD-00001573,CUST-03746,94.53,Home & Garden,0.129,0,7,Credit Card,0
ORD-00001574,CUST-05575,64.791,Toys,0.403,4,1,Gift Card,1
ORD-00001575,CUST-06074,138.68999999999997,Electronics,0.104,0,9,Debit Card,0
ORD-00001576,CUST-04773,121.532,Home & Garden,0.076,1,7,Debit Card,0
ORD-00001577,CUST-07108,170.9015,Clothing,0.116,0,7,Debit Card,0
ORD-00001578,CUST-06241,129.7085,Beauty,0.219,0,19,Debit Card,0
ORD-00001579,CUST-09504,59.178999999999995,Electronics,0.242,1,4,Credit Card,0
ORD-00001580,CUST-05762,186.05849999999998,Electronics,0.014,1,4,Credit Card,0
ORD-00001581,CUST-03256,83.9155,Clothing,0.025,0,2,Credit Card,0
ORD-00001582,CUST-04011,194.78699999999998,Electronics,0.09,0,3,Credit Card,0
ORD-00001583,CUST-09080,346.15,Beauty,0.253,0,7,PayPal,0
ORD-00001584,CUST-08182,160.74699999999999,Clothing,0.36,0,5,Gift Card,0
ORD-00001585,CUST-07957,73.5425,Home & Garden,0.189,0,5,Debit Card,0
ORD-00001586,CUST-04427,122.25649999999999,Electronics,0.133,0,1,Credit Card,0
ORD-00001587,CUST-09853,177.0195,Home & Garden,0.211,0,5,Credit Card,0
ORD-00001588,CUST-09094,43.194,Clothing,0.109,0,4,Credit Card,0
ORD-00001589,CUST-04150,99.613,Toys,0.139,1,9,Credit Card,0
ORD-00001590,CUST-00344,71.783,Clothing,0.324,0,1,Debit Card,0
ORD-00001591,CUST-03021,356.6495,Electronics,0.25,1,11,Credit Card,0
ORD-00001592,CUST-05396,48.6335,Clothing,0.241,1,5,Debit Card,0
ORD-00001593,CUST-03866,108.91649999999998,Electronics,0.021,0,8,Debit Card,0
ORD-00001594,CUST-05894,184.9545,Home & Garden,0.089,1,32,Credit Card,0
ORD-00001595,CUST-02765,83.4095,Clothing,0.139,0,12,Credit Card,0
ORD-00001596,CUST-03657,43.93,Clothing,0.177,0,5,Credit Card,0
ORD-00001597,CUST-02830,111.44649999999999,Clothing,0.06,0,4,Credit Card,0
ORD-00001598,CUST-07619,163.07,Electronics,0.105,1,16,Credit Card,0
ORD-00001599,CUST-04112,346.2075,Home & Garden,0.232,0,2,Debit Card,0
ORD-00001600,CUST-00071,115.5865,Clothing,0.267,0,3,Credit Card,0
ORD-00001601,CUST-04443,76.8085,Electronics,0.249,1,15,Credit Card,0
ORD-00001602,CUST-07816,90.74649999999998,Clothing,0.27,0,3,Credit Card,0
ORD-00001603,CUST-07856,171.07399999999998,Clothing,0.104,0,2,Debit Card,0
ORD-00001604,CUST-03518,187.542,Home & Garden,0.145,1,12,Gift Card,0
ORD-00001605,CUST-05572,196.78799999999998,Clothing,0.189,0,5,Credit Card,0
ORD-00001606,CUST-08568,71.461,Clothing,0.039,0,16,PayPal,0
ORD-00001607,CUST-01250,299.39099999999996,Electronics,0.262,1,3,Credit Card,0
ORD-00001608,CUST-05593,60.363499999999995,Clothing,0.193,0,7,Credit Card,0
ORD-00001609,CUST-06000,124.913,Electronics,0.233,0,3,Credit Card,0
ORD-00001610,CUST-08258,57.04,Electronics,0.073,0,13,Credit Card,0
ORD-00001611,CUST-04570,42.6765,Clothing,0.06,1,3,Credit Card,0
ORD-00001612,CUST-04060,170.26899999999998,Clothing,0.061,1,3,Debit Card,0
ORD-00001613,CUST-08742,243.74249999999998,Beauty,0.28,0,6,Credit Card,0
ORD-00001614,CUST-09610,22.977,Clothing,0.152,0,7,Credit Card,0
ORD-00001615,CUST-09801,33.23499999999999,Home & Garden,0.077,0,2,Credit Card,0
ORD-00001616,CUST-02812,423.0849999999999,Beauty,0.333,0,1,Credit Card,1
ORD-00001617,CUST-06537,17.25,Electronics,0.217,1,2,Credit Card,0
ORD-00001618,CUST-09904,69.3105,Electronics,0.034,1,13,Credit Card,0
ORD-00001619,CUST-06040,1129.2195,Clothing,0.159,0,16,Credit Card,0
ORD-00001620,CUST-01814,33.464999999999996,Electronics,0.026,1,8,Credit Card,0
ORD-00001621,CUST-01597,154.00799999999998,Electronics,0.274,0,3,Debit Card,0
ORD-00001622,CUST-02655,135.447,Electronics,0.228,0,2,Credit Card,0
ORD-00001623,CUST-08524,108.15749999999998,Electronics,0.21,0,2,Credit Card,0
ORD-00001624,CUST-08641,61.720499999999994,Home & Garden,0.363,0,17,Credit Card,0
ORD-00001625,CUST-01432,88.58449999999999,Clothing,0.26,0,6,Credit Card,0
ORD-00001626,CUST-02608,142.48499999999999,Clothing,0.348,1,6,Credit Card,0
ORD-00001627,CUST-05547,186.645,Beauty,0.129,0,5,Debit Card,0
ORD-00001628,CUST-03682,69.50599999999999,Toys,0.313,0,9,PayPal,0
ORD-00001629,CUST-02183,166.46249999999998,Clothing,0.077,0,6,Credit Card,0
ORD-00001630,CUST-00015,91.494,Clothing,0.171,0,8,Debit Card,0
ORD-00001631,CUST-05956,85.46799999999999,Home & Garden,0.325,1,19,Gift Card,0
ORD-00001632,CUST-08815,127.99499999999999,Clothing,0.454,1,10,Credit Card,0
ORD-00001633,CUST-05213,128.524,Clothing,0.187,0,2,Credit Card,0
ORD-00001634,CUST-05715,387.92949999999996,Clothing,0.155,0,3,Credit Card,0
ORD-00001635,CUST-07231,33.5455,Electronics,0.179,0,12,Gift Card,0
ORD-00001636,CUST-07004,250.884,Home & Garden,0.037,0,6,Credit Card,0
ORD-00001637,CUST-09054,327.08299999999997,Electronics,0.06,0,1,Credit Card,0
ORD-00001638,CUST-03792,264.41949999999997,Clothing,0.033,2,1,PayPal,0
ORD-00001639,CUST-06173,132.641,Electronics,0.198,0,2,Credit Card,0
ORD-00001640,CUST-06246,33.741,Beauty,0.13,1,5,PayPal,0
ORD-00001641,CUST-09394,38.13399999999999,Home & Garden,0.1,0,1,Credit Card,0
ORD-00001642,CUST-00206,36.811499999999995,Clothing,0.361,0,1,Credit Card,0
ORD-00001643,CUST-06628,54.54449999999999,Clothing,0.155,3,10,Credit Card,0
ORD-00001644,CUST-03165,227.56199999999998,Clothing,0.373,1,19,Credit Card,0
ORD-00001645,CUST-05505,253.4255,Beauty,0.26,0,1,Credit Card,0
ORD-00001646,CUST-07213,191.659,Clothing,0.043,0,2,Debit Card,0
ORD-00001647,CUST-04758,275.448,Clothing,0.134,2,1,Debit Card,0
ORD-00001648,CUST-01553,136.9765,Home & Garden,0.062,0,6,Gift Card,0
ORD-00001649,CUST-02491,93.43749999999999,Clothing,0.179,3,12,Debit Card,0
ORD-00001650,CUST-08524,90.0105,Electronics,0.083,1,5,Credit Card,0
ORD-00001651,CUST-05339,134.91799999999998,Clothing,0.06,1,1,Debit Card,0
ORD-00001652,CUST-00804,34.821999999999996,Electronics,0.101,1,4,Debit Card,0
ORD-00001653,CUST-07288,121.5895,Home & Garden,0.05,0,2,PayPal,0
ORD-00001654,CUST-07523,34.07449999999999,Beauty,0.137,0,3,PayPal,0
ORD-00001655,CUST-04771,130.157,Electronics,0.131,0,1,Debit Card,0
ORD-00001656,CUST-06200,52.6585,Clothing,0.174,0,4,Debit Card,0
ORD-00001657,CUST-08734,129.73149999999998,Clothing,0.194,2,6,Credit Card,0
ORD-00001658,CUST-01785,279.5765,Clothing,0.263,2,11,Credit Card,0
ORD-00001659,CUST-01748,63.284499999999994,Clothing,0.185,1,4,Credit Card,0
ORD-00001660,CUST-07164,172.12049999999996,Electronics,0.034,1,1,Credit Card,0
ORD-00001661,CUST-02727,103.30449999999999,Clothing,0.118,0,8,Credit Card,0
ORD-00001662,CUST-02584,199.962,Home & Garden,0.339,0,9,Credit Card,0
ORD-00001663,CUST-07585,85.836,Clothing,0.262,0,1,Debit Card,0
ORD-00001664,CUST-06094,181.1825,Clothing,0.034,0,5,Debit Card,0
ORD-00001665,CUST-07702,191.751,Electronics,0.099,0,1,Credit Card,0
ORD-00001666,CUST-08647,123.45249999999999,Clothing,0.349,0,7,Credit Card,0
ORD-00001667,CUST-09914,6.5895,Clothing,0.403,1,17,Gift Card,0
ORD-00001668,CUST-03150,161.73599999999996,Clothing,0.264,1,4,Debit Card,0
ORD-00001669,CUST-01930,83.67399999999999,Clothing,0.4,0,5,Debit Card,0
ORD-00001670,CUST-02770,70.3915,Electronics,0.259,0,22,Debit Card,0
ORD-00001671,CUST-00372,34.568999999999996,Home & Garden,0.128,0,10,Credit Card,0
ORD-00001672,CUST-05409,28.220999999999997,Electronics,0.115,2,17,Credit Card,0
ORD-00001673,CUST-09071,148.718,Clothing,0.158,0,2,Credit Card,0
ORD-00001674,CUST-03286,55.705999999999996,Clothing,0.117,1,5,Debit Card,0
ORD-00001675,CUST-05771,34.315999999999995,Beauty,0.226,1,3,Credit Card,0
ORD-00001676,CUST-05143,81.6845,Clothing,0.034,0,7,Debit Card,0
ORD-00001677,CUST-04402,124.6945,Home & Garden,0.141,0,13,PayPal,0
ORD-00001678,CUST-04216,130.594,Electronics,0.218,0,2,Credit Card,0
ORD-00001679,CUST-03612,110.285,Toys,0.158,2,10,Debit Card,0
ORD-00001680,CUST-01772,62.732499999999995,Clothing,0.094,2,6,Debit Card,0
ORD-00001681,CUST-08129,516.6835,Beauty,0.157,0,1,Credit Card,0
ORD-00001682,CUST-01639,51.79599999999999,Home & Garden,0.29,3,11,Credit Card,0
ORD-00001683,CUST-08573,116.01199999999999,Electronics,0.287,2,6,Gift Card,0
ORD-00001684,CUST-00942,46.47149999999999,Home & Garden,0.194,0,3,Credit Card,0
ORD-00001685,CUST-04158,87.56099999999999,Electronics,0.048,0,1,Debit Card,0
ORD-00001686,CUST-06233,48.323,Beauty,0.553,0,2,PayPal,0
ORD-00001687,CUST-06628,32.958999999999996,Electronics,0.102,0,6,Debit Card,0
ORD-00001688,CUST-00455,92.1035,Clothing,0.145,1,6,Credit Card,0
ORD-00001689,CUST-07085,289.15599999999995,Clothing,0.247,0,19,Debit Card,0
ORD-00001690,CUST-05779,198.63949999999997,Clothing,0.254,0,2,Credit Card,0
ORD-00001691,CUST-03743,34.385,Clothing,0.294,0,2,Credit Card,0
ORD-00001692,CUST-03406,43.75749999999999,Home & Garden,0.082,1,14,Gift Card,0
ORD-00001693,CUST-08277,327.70399999999995,Toys,0.317,0,4,Debit Card,0
ORD-00001694,CUST-05238,240.46499999999997,Electronics,0.154,0,4,Credit Card,0
ORD-00001695,CUST-07565,75.83099999999999,Clothing,0.276,0,2,PayPal,0
ORD-00001696,CUST-08936,379.546,Home & Garden,0.318,0,3,Credit Card,0
ORD-00001697,CUST-05540,97.70399999999998,Home & Garden,0.328,0,15,PayPal,0
ORD-00001698,CUST-02376,89.53899999999999,Clothing,0.38,0,1,Debit Card,0
ORD-00001699,CUST-00310,43.331999999999994,Clothing,0.186,0,7,Debit Card,0
ORD-00001700,CUST-03005,45.091499999999996,Clothing,0.124,3,12,Credit Card,0
ORD-00001701,CUST-05209,194.718,Clothing,0.052,0,17,PayPal,0
ORD-00001702,CUST-02535,25.599,Clothing,0.326,0,8,Credit Card,0
ORD-00001703,CUST-02578,180.27399999999997,Clothing,0.051,0,1,Credit Card,0
ORD-00001704,CUST-01925,137.12599999999998,Clothing,0.067,0,6,Credit Card,0
ORD-00001705,CUST-02804,155.04299999999998,Electronics,0.491,1,7,Gift Card,0
ORD-00001706,CUST-07557,35.201499999999996,Clothing,0.221,1,4,Debit Card,0
ORD-00001707,CUST-07742,44.3555,Clothing,0.22,0,11,Debit Card,0
ORD-00001708,CUST-03005,69.3105,Beauty,0.028,2,6,Credit Card,0
ORD-00001709,CUST-01870,42.5385,Clothing,0.202,0,1,PayPal,0
ORD-00001710,CUST-00470,392.5294999999999,Home & Garden,0.14,2,19,Credit Card,0
ORD-00001711,CUST-07571,88.734,Clothing,0.278,0,8,Gift Card,0
ORD-00001712,CUST-09359,62.433499999999995,Toys,0.172,0,21,Credit Card,0
ORD-00001713,CUST-09156,237.27949999999998,Home & Garden,0.027,0,7,Credit Card,0
ORD-00001714,CUST-05075,251.6315,Home & Garden,0.395,1,8,Debit Card,0
ORD-00001715,CUST-00779,17.595,Clothing,0.109,0,2,Credit Card,0
ORD-00001716,CUST-09652,22.954,Beauty,0.312,0,1,Debit Card,0
ORD-00001717,CUST-06548,72.30049999999999,Clothing,0.201,0,1,Credit Card,0
ORD-00001718,CUST-00757,34.6955,Clothing,0.051,0,2,Credit Card,0
ORD-00001719,CUST-03959,97.30149999999999,Clothing,0.115,0,6,Credit Card,0
ORD-00001720,CUST-05069,292.6405,Clothing,0.177,1,2,Credit Card,0
ORD-00001721,CUST-05674,166.52,Electronics,0.134,0,5,Credit Card,0
ORD-00001722,CUST-08350,166.94549999999998,Clothing,0.269,1,13,Credit Card,0
ORD-00001723,CUST-07031,449.834,Beauty,0.086,0,6,PayPal,0
ORD-00001724,CUST-02420,63.778999999999996,Clothing,0.322,0,6,Debit Card,0
ORD-00001725,CUST-07347,54.774499999999996,Electronics,0.08,0,21,Gift Card,0
ORD-00001726,CUST-05734,88.711,Clothing,0.291,0,3,Credit Card,0
ORD-00001727,CUST-07365,82.92649999999999,Clothing,0.246,1,11,Credit Card,0
ORD-00001728,CUST-06373,126.132,Clothing,0.342,0,15,Credit Card,0
ORD-00001729,CUST-05006,43.34349999999999,Home & Garden,0.051,0,14,Debit Card,0
ORD-00001730,CUST-09359,160.06849999999997,Clothing,0.111,1,4,Credit Card,0
ORD-00001731,CUST-01151,43.826499999999996,Clothing,0.195,1,6,Debit Card,0
ORD-00001732,CUST-05374,185.55249999999998,Electronics,0.281,0,4,Credit Card,1
ORD-00001733,CUST-09112,98.1065,Home & Garden,0.112,0,1,Debit Card,0
